comment,label
dari sini kita ajar bahwa gaul itu penting <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
dasar jawa odgj sembah,1
cewek elus muka gilir cowok di keplak <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
masih ada saja yang seperti begini di jawa,1
semarang ini tunjung biru pedurungan markasnyah <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jauh ini ya allah,0
apakah masyarakat jawa primitif ini,1
buset,0
seperti ketua guild belah,1
plis jangan goblok wahai kaum mayoritas,1
guru angkat saya bagai murid mu <EMOJI_FOLDED_HANDS>,0
dalam hati anja saya keren sangat coi,0
serius ada seperti begini,0
terlalu sesat suku satu ini,1
agama apa mereka ya,0
pasti daerah sana kumuh sangat orang manusia saja suka seperti begini,1
seperti islam tapi ini bukan ajar islam,0
goblok kabupaten,1
malaysia ini mah,1
minimal kalau mau mirip vrindavan jangan terlalu lah jawir,1
contoh nabi palsu,0
jawa hama adalah nyata,1
vrindavan hama <EMOJI_MOAI>,1
wkwk apa lah ini <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
hama seperti begini hanya ada di pulau saja ya,1
kopiah hitam wakil sangat,0
buat apa sh ges,0
miris lihat orang jawa primitif sangat,1
fakta masih banyak yang sdm rendah <EMOJI_CRYING_FACE>,0
jawa tolol gondrong dikit sembah,1
apa nih <EMOJI_CRYING_FACE>,0
itu kepala kalau keplak emak bapak sendiri pasti kagak terima,0
kok ada,0
tebak suku mana ini guyys <EMOJI_MOAI>,1
memang sudah fix agak lain nih suku,1
pantas murid begitu,0
yang begini bikin orang hina jawa terus,1
sebar,0
aneh aneh orang sono ya,1
cewek di elus gilir yang cowok ditabokin <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
lihat dia nyentuh tangan cewek saja sudah aneh kan bukan muhrim,0
sudah jelas di jawa yang seperti begini,1
tidak jelas,0
vrindavan kapai kali kesini sini hadeeh ngerusak doang <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
jual paling laris adalah jual,0
khurafat lagi nyata yang aneh di indonesia,1
aneh jawa,1
astagfirulloh <EMOJI_CRYING_FACE> <EMOJI_CRYING_FACE>,0
ini di dunia goib bukan di bumi ya gays,0
yang jelas newcastle united <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
bisnis paling untung yaitu jual agama <EMOJI_MOAI>,0
jual agama di jawa laris manis,1
aneh <EMOJI_MOAI>,0
jawa kalau tidak tolol bisa kapai lagi,1
vrindavan kok mirip di indonesia ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
mirip india <EMOJI_MOAI>,1
benar ada apa hanya parodi,0
lagi lucu,0
sembah manusia <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kapai sih cuuk  emoji see-no-evil monkey  <EMOJI_GRINNING_FACE_WITH_SWEAT>,0
jajajaajajajjaawir <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
gus gus wkwk,0
gus gus tapi aneh ada saja yang percaya,0
hanya ada di tanah jawa,1
tidak ada kerja lagi apa orang jatim ikut acara begitu,1
ada apa ini,0
sdm jongkok nyungsep tanah,1
yang seperti begini biar di india saja indonesia tidak usah ikut ikut,1
ini simpang tidak maaf tanya,0
selalu ada seperti begini di jawa hadeeh,1
pantesan di cari di proyek kgk ada malah main jadi dukun buru balik itu semen sama pasir belum di aduk tembok depan tuh sekali di aci,0
bau bau vrindavan indonesia,1
memang sudah fix agak lain nih suku,1
ada ya ikut,0
jual agama di indonesia memang sangat sukses sih,1
mana ya betul pasti di jawa,1
jasa keplak,0
orang jawa dengan segala tolol,1
saya kalau ada di sana bakal sakit perut ketawa <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kenapa orang mudah kali percaya dengan orang seperti begini akal sehat kmna,0
ini di indonesia apa di india sih,1
jamet tolol rintis prindafan,1
mereka itu kenapa sih percaya hal seperti padahal junjung kita hanya nabi muhammad,0
turut terawang saya ini ada di pulau jawa,1
pasti pulau saja tidak sih,1
duh miris sangat <EMOJI_CRYING_FACE>,0
india cabang jatim,1
saya pengin komen pasti nanti bilang ngajimu kurang jauh bos <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
cium tangan orang dosa itu faedah apa,0
jatim memang banyak hama,1
mau komen takut di bilang aji nya kurang jauh,0
ponari sudah tua ya,0
mana lagi seperti begini kalau tidak di jawa tengah,1
islam hancur karena muslim,0
bubarin tidak benar ini,0
tebak daerah mana,1
serah kamu saja jawa mau kapai <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
ini bagaimana konsep nye sih,0
daerah saya tidak begini amat deh,1
sekte apalagi ini ki <EMOJI_LOUDLY_CRYING_FACE>,0
pasti jawa <EMOJI_MOAI>,1
tebak pulau,1
begini amat indonesia,1
mau kali di keplak <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
cabul tidak sih,0
saya nu dan tidak tuju lihat begini,0
mau saja di pegang bapak,0
mending cium tangan orang tua sendiri  emoji smiling face with heart-eyes ,0
cuman ada di jawa,1
pssti jawa,1
islam ajar sesat <EMOJI_GOBLIN>,1
apa ini yang di nama islam sekarang <EMOJI_EXPRESSIONLESS_FACE>,0
miris kepala di keplak <EMOJI_CRYING_FACE>,0
apa sih minta doa sana sama orang tua kamu lebih manjur daripada air hasil tiup yeu kocak benar manusia,0
ludahin tanganya plis,0
astaghfirullah haladziim indonesia krisis aqidah <EMOJI_DOWNCAST_FACE_WITH_SWEAT>,0
good bisnis modal kecil untung banyak <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
apa mereka tidak tau ya kalau suku sudah hina,1
ira pertama mau di sphongin,0
beliau pimpin pondok,0
sesat sesat,0
pasti saja <EMOJI_MOAI>,1
mending kabur,0
bjir apa tuh,0
plis kalau mau nyembah pikir pikir lah jawa,1
agak tolol ya lihat lihat,0
tebak alir,1
jeus muda <EMOJI_RAISING_HANDS>,0
jawa,1
laris manis,0
tidak semua islam begini tapi yang begini sudah pasti anu,1
nu mah ajar sesat mulu deh,1
cewek yang pertama tidak antusias yang lain,0
pasti suku,1
india versi jawa,1
pernah ketemu di rest area saya cuekin bodo amat,0
seperti pernah lihat tapi di negara mana begitu <EMOJI_RELIEVED_FACE>,1
ini mereka satu pulau syirik semua kah,1
bang minta ilmu batin biar bisa lawan sun go kong,0
,0
jual yang paling laku di indonesia agama,1
apa ini anjir,0
kalau sudah puas main main nanti langsung kembali ke rsj ya,0
tebak klan,1
sekte mana ini,0
vrindavan cabang indonesia,0
gondrong bukan sembarang gondrong <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
ada yang aneh <EMOJI_MOAI>,0
saya mau main juga <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
hina jawa semua suku lain sok suci najis,1
ludah itu lo mungkin kandung baubau <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
mana adad begini kalau tidak di jawa,1
<EMOJI_FACE_WITH_TEARS_OF_JOY> lawak,0
hm tolg kirim jamaah tabligh ke sono,0
jawa terlalu gampang digoblokin yang begini,1
miris lihat orang sana rata rata seperti begini,1
mau mau nya digoblogin,0
biar apa,0
daerah mana ini sering aneh begini,1
ini kyai nu yang mau sangkal monggo,1
jawa bagi mana ini serius tanya,1
ini daerah pandeglang ya,0
konyol,0
lain semua orang jatim,1
di beda ya cewek nya wkwk <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
terlalu goblok untuk buah suku,1
benar deh <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
saja jawa,1
tebak khasiat,0
plis pindah saja jawa malu maluin,1
indah islam <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_RAISING_HANDS>,0
ilmu sesat anjir yang cewek cowok mau saja lagi digitukan <EMOJI_CRYING_FACE> miris,0
biar apa sih begitu jaawa,1
makin kesini makin sono <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
maaf saya kira ibrahimovic <EMOJI_RAISING_HANDS> trnyta bukan,0
sepong sekali tanggung amat hanya kena pala doang itu,0
mabok agama suku jawir,1
modal cat rambut dan rambut panjang jadi dukun <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tolong orang jawa kalau tolol jangan terlalu,1
islam di jawa aneh,1
jawa lagi jawa lagi,1
masih misteri ras jawa pakai imam apa sampai seperti begini model,1
gendeng,0
merinding anjir wkwk,0
orang jawa seperti begini bikin islam cemar,1
jawa main,1
kenapa tidak aji yang benar saja bang,0
kalau ada habib bahar deh di tempeleng kamu sama beliau,0
kok seperti as eh tidak boleh kasar,0
itu tuhan,0
alas indonesia tidak maju,1
serius pribumi orang suka yang seperti begini semua,1
tau kan sekarang kenapa banyak leceh di pondok,0
dukun kedok habib <EMOJI_FIRE>,0
yang seperti begini bikin jawa tambah lihat goblok,1
budaya jawa,1
tak daftar habib sek <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tebak pulau,1
ngalap berkah <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jawa pindahin ke india saja tidak sih malu maluin,1
anda masih ada nabi sesusudah nabi muhammad pasti bakal di turun di negara,0
gondrong doang tidak muat pasir,0
alir sesat,0
tangan ibu ku lebih bersih dan lebih mulia saat dua tangan hadap ke atas doa doa nya sampai ke ujung langit atas terima kasih ibu,0
konoha senang yang begini begini,1
hanya ada di kalang aswaja <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
jadi ingat video di chanel youtube nya detective astral episode kali bata mungkin ini ya salah satu hal yang maksud ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
syukur tidak tinggal di pulau hama,1
domisili jawa,1
dukun kah itu,0
benar benar sdm rendah miris,0
tidak jawa kalau tidak aneh,1
walah coba rambut nya cukur botak yuk tarohan menang tidak dia makin aneh saja negeri ini,0
saja o saya o,1
tren bisnis <EMOJI_FIRE> <EMOJI_FIRE> <EMOJI_CLAPPING_HANDS>,0
lama lama saing sama vrindavan,1
ini agama apa ya mon maaf numpang tanya <EMOJI_FOLDED_HANDS>,0
boleh ketawa tidak,0
begini sangat cari duit ya,0
capek sangat sama warga jawa,1
astaghfirullah alazim moga allah beri tunjuk dan hidayah,0
ibu ibu samping bengong bae lihat tingkah laku suami nya wkwk,0
sejak kapan ulama atau guru yang sudah paham tetng ulama dengan santuy nya jabat tangan dengan perempuan yang bukan muhrim <EMOJI_FACE_WITH_TEARS_OF_JOY> jawa,1
bukan di indonesia nih ya adek adek jangan di tiru ini adegan bahaya bahaya kali,0
bayar berapa,0
malah seperti vrindavan <EMOJI_CRYING_FACE>,1
tahun berapa sana,0
se indonesia yang laku sering begini ya hanya jatim,1
kenapa mirip india ya tidak sekali pindah kesana,1
towel towel pipi cewek enak benar deh,0
tebak provinsi,1
ini pulau yang isi jawir semua kah,1
tebak agama,1
jual agama ke jawir laku keras cuy,1
jawir kalau tidak sesat ya resah,1
tidak sekali jilatin telapak kaki,0
tidak sekali di mandi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
waduh,0
minimal mandi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
hm punya agama tapi tidak isi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kenapa harus ada begini,0
yang tonton banyak bau mirasnya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
yang ke tiga malah di tokok,0
oh ini ya maksud indonesia emas itu,0
itu orang banyak itu tidak ada yang ngebubarin kah,0
jawa nu <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
bisnis agam paling giur karena sdm kita benar jongkok,1
mau herman tapi sudah tidak herman,0
capek hina jawa terus,1
siapa nama rocker itu kawan,0
ambil saya batu buru,0
capek lihat begini kok ada ikut,0
di jawa nih kan,1
ini santri mbah <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jawa juga bang,1
apa ini,0
paham agama tidak sih dia,0
hadeh aji jauh begini deh jadihya,0
koyo vrindavan,0
tebak daerah <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
tidak goblok tidak jawa,1
di ludah dkit,0
apasih kontol,0
supaya apa,0
capek lihat jawa ulah,1
agama mereka nih kalau tidak rusuh bisa apasih,1
soundtrack nya mbah dukun lah jir,0
cosplay vrindavan <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
heran sangat <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
apakah dia yesus,0
prindafaan,1
agama yang paling gampang main <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
ah pasti sudah sama tau kita kan dari mana itu,1
ingat dikit kopsekop <EMOJI_FIRE>,0
bisnis agama memang giur <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
info cara nyadarin orang jteam,1
bisnis agama awokwok,0
di jawa laku keras yang seperti begini,1
memang sakit semua orang sono wkwk,1
sesat,0
itu sih gondrong kalau lihat paha pasti nafsu,0
kok yang seperti begitu tidak tangkap sih,0
server belah nyala <EMOJI_FIRE>,1
nabi muhammad tidak pernah begini kepada para ikut nya nabi muhammad hanya suruh shalat waktu dan takwa kepada allas swt,0
biar apa seperti begitu jawa jawa,1
banyak itu orang tidak ada yang waras kah,0
tcih bodoh,0
jawa dengan segala macam bodoh nya,1
biar apa begitu dasar jawa,1
haram nyentuh wanita bukan mahram,0
najis jawir,1
jawa,1
malah minta keplak <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kok masih ada saja yang percaya <EMOJI_MOAI>,0
ini siapa sih,0
lebih mirip server belah,1
dari pulau mana,1
gondrong bukan sembarang gondrong <EMOJI_MOAI> <EMOJI_MOAI>,0
jawir islam sesat sangat deh,1
capek lihat orang jawa,1
haus agama <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
ganggu jawa,1
jawa sedang ngalap varokah <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
cita cita habib muda,0
jawa hama,1
buah entitas telah verifikasi bahwa dalam video adalah jawa,1
pasti jawa,1
satu tiup bayar berapa,0
ini mereka tuh sembah tidak sih jatohny,0
tidak jawa tidak sunda suka seperti begini,1
india,1
biar para cowok tunduk dan sempat pegang semua wanita hey bung tunggu di ring,0
inisal islam,1
pasti gong ados,0
mau komen tapi takut serang <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tidak heran orang sana seperti hama semua,1
mau heran tapi ya bagaimana <EMOJI_RELIEVED_FACE>,0
iq jongkok <EMOJI_MOAI>,0
untung saya islam,0
nikah muka agama jamin surga,0
orang jawa pasti nih,1
roti ku masih panas om tolong tiupin <EMOJI_FOLDED_HANDS>,0
jawa tolong ajar dong biar pintar dikit,1
padahal panggung sound nya sudah modern,0
tuju indonesia emas <EMOJI_FACE_SCREAMING_IN_FEAR>,0
saya sudah gondrong nih bisa kali seperti begitu <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
wah apa ini,0
memang orang sono pada tidak punya akal semua ya,1
jawa silat jadi ustad an <EMOJI_FIRE>,1
stres <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
orang biasa jawaorang luar biasa jawa,1
pintar <EMOJI_CLAPPING_HANDS>,0
tebak pulau,1
laris manis jual bapak <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
lengah dikit main nabi nabi,0
rda saya tolong di sebul,0
tebak suku,1
dari tampang saja sudah tidak enak lihat <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
gila gondrong dekil,0
apakah ini dijawa tolong dijawa,1
bentar lagi bukan komen delete india tapi,1
ahahaha tabok pala,0
tidak india tidak jatim orang dongo semua,1
apa lagi ini ya allah <EMOJI_CRYING_FACE>,0
kok banyak sangat ikut <EMOJI_LOUDLY_CRYING_FACE> jangan diikutin bjir <EMOJI_LOUDLY_CRYING_FACE>,0
ini depan pak gus juga tidak <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
suku sesat suka bikin ajar tidak jelas,1
bisnis agama memang janji untuk orang dalam,1
masih mau ada yang bantah itu apa lagi kalau itu bukan kota nganu,1
ini yang nama sekte jawa,1
dia tidak muhrim kenapa dia sentuh dan mulia nya,0
gondrong jawa resah,1
segitu ramenya orang tidak ada yang tarik rambut,0
harus di tangkap,0
jawa ya,1
konoha makin tua,0
miris jaman sekarang mudah mudah dapat hidayah,0
ya allah apa lagi ini memang benar apa yang di omong rasulullah semua akan jadi makin nyata <EMOJI_DOWNCAST_FACE_WITH_SWEAT>,0
tebak agama dan suku <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
tolong kaki saya sakit <EMOJI_MOAI>,0
islam jawa suka begini ya,1
jawa timur,1
ikut sdm rendah kah <EMOJI_CRYING_FACE> miris,0
kenapa tidak di jilat sekali kaki nya,0
jatim makin aneh <EMOJI_FACE_WITH_TEARS_OF_JOY> sudah ada horeg terus begini besok apa lagi <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
contoh sdm rendah <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
kok ya percaya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
begitu jawa,1
jual agama,0
tebak kota,1
serah kamu mau komentar apa ini,0
jawa jawa <EMOJI_FIRE>,1
eh eh ya ampun syuting lho iki,0
ini kalau terus ini bisa kena jajah lagi nih kita,0
jawa sono dikit <EMOJI_RAISING_HANDS>,1
padahal mau lihat yang di kelepak pilih tidak <EMOJI_LOUDLY_CRYING_FACE>,0
agama model apa ini,1
kata saya mah mending kamu pada log out tau masuk agama yang benar dikit,1
aji setan,0
tonton speaker doang mana seni <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kamu pada kapai lihatin speker <EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE>,0
padahal kamu diam di rumah jarak kamu dengar tidak perlu diri dempet <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
ira vrindavan nyata muka indonesia ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
india bagi mana ini <EMOJI_MOAI>,1
saya seng jatim isin,1
bibit india pasti <EMOJI_MOAI>,1
orang indonesia kenapa ya kok banyak sangat yang,1
apa enak dengar sound pecah begitu,0
wajar itu sdm jaipur timur,1
jatim is jaipur timur <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_MOAI>,1
pokok jawa dan vrindavan tidak ada beda <EMOJI_RAISING_HANDS>,1
biasa jawa pantesan pada tuli,1
tonton sampai budeg <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
pantesan se jawa budeg orang tonton sound gin dekat,1
ini kapai tonton suara jir seperti vrindavan saja,1
indap indonesia <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FIRE>,1
pasti ada yang grepe,0
untung bukan di sumatra untuk di jawa,1
lah ini indonesia ira india,1
tebak provinsi inisial jawa,1
indonesia bagi mana ini,1
jatim jaipur timur <EMOJI_INDIA> <EMOJI_INDIA> <EMOJI_INDIA>,1
aneh nih suku saking banyak sdm rendah sound doang tonton,1
jawa deh main gus gus pakai sound horeg pula,1
mungkin yang di dengar lebih tepat <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jawa memang hama,1
orang jatim kapai sih suka nyetel musik keras seperti begitu dasar hama,1
mereka lagi tunggu siapa nih yang mau mulai lempar batu <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jateng dan jabar kalau begini terus kena imbas,0
dari pada diri depan sound horeg mending ke cikarang sono banyak pabrik <EMOJI_MOAI>,0
suku mana lagi yang suka ngerusak kuping kalau tidak jawir,1
moga tidak nyebrang ke sumatera  emoji folded hands medium-light skin tone ,0
bukan tonton tapi lihat speaker gede,0
coba jaman covid dulu ya ada yang rame begini <EMOJI_LOUDLY_CRYING_FACE>,0
kilas lihat tampang seperti orang india nyasar,1
prindafan lokal,1
kaleng kerupuk di pukul bunyi saja mereka senang,0
demi allah malu ini kalau di lihat orang luar,0
dokter tht domisili saja team alamak duit nih,1
pantas jawir telinga langgan tht orang hobi begini,1
fungsi apa lighting di nyala di sianghari di tempat outdor,0
apa sih yang begini saja tonton <EMOJI_LIGHT_SKIN_TONE>,0
gawat orang vrindavan sudah meng invasi konoha,1
tebak suku der,1
ini di jatim jangan cek komentar <EMOJI_MOAI>,0
yang tonton tidak ada malah bengong situ satu pulau tolol semua,1
sudah pasti di jawa tidak ada yang lain,1
salah satu bukti sdm kita yang begitu tinggi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tuju sih kalau budaya ini di klaim negara tetangga <EMOJI_SLIGHTLY_SMILING_FACE>,0
buset ini benar hanya nontonin sound begini doang <EMOJI_LOUDLY_CRYING_FACE>,0
jawa jawa jawa,1
lihat betapa hama nya warga jatim,1
biar mereka senang senang dengan ketidakjelasan mereka,0
untung tidak tinggal di jaipur timur,1
plis banyak sangat acara seperti begini sana pantas masyarakat agak agak semua,1
sila dapat mas,0
wkwk seni mana coba <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tidak jawa tidak hama wkwk,1
hama sakit jawa,1
pada sakit tonton suara wkwk,1
tonton konser,0
apakah di sana tidak ada sound system,0
tiap ada seperti begini deh tau lah ya dari suku mana,1
orang jawa mah suka hibur yang resah begini,1
pandang di jaipur india tahun,1
vrindavan sangat,1
vrindavan versi jawa,1
hibur jawa,1
tau kan sekarang penting ajar,0
kayu bakar neraka,0
tonton di yt juga bisa orang orang pada kapai sih <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sudah yang seperti begini pindah ke india saja,1
<EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE> manusia ini pada kenapa,0
hibur orang susah <EMOJI_MOAI>,0
<EMOJI_FACE_WITH_TEARS_OF_JOY> padahal hanya sound hajat lo ya <EMOJI_FACE_WITH_TEARS_OF_JOY> lucu,0
cabang vrindavan atau yang asli nih,1
haha seperti tidak punya salon saja di rumah bu pak <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
muka muka yang nontonnya cocok sangat,1
sember itu suara nya,0
wajar tidak ada hibur bang mungkin karena tidak bunya adat dan budaya kalau <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
vrindavan miris <EMOJI_CRYING_FACE>,1
coba deh daripada ada sounds horek begitu mending ada sholawat lebih banyak pahala,0
jawa hama,1
timur <EMOJI_MOAI>,1
ini pasti keluar dari lobang semut,0
tonton benda <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
vibe nya seperti vrindavan,1
jaga jaga pak polisi nanti rampok kalian,0
kenapa ya tiap muncul seperti begini makin sadar sdm daerah jawa rendah rendah,1
pasti orang sonoh,1
tonton yang buat pusing kepala,0
suku seperti begini bikin indonesia lihat tolol,1
tebak clan mana wkwk,1
laku keras di jawa,1
kira perintah bisa buat selat tidak sih buat misahin jatim sama jateng <EMOJI_MOAI>,1
mereka sedang tonton megatron,0
bayang jawa budeg semua gegara hobi begini,1
kalau ada ribu mending beli tws saja bang kalau suka jenis musik macam ini <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_RAISING_HANDS>,0
bagaimana kalau ke masjid seperti ini,0
mending tidur,0
saing konser queen,0
hanya di java <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
itu tonton apa dengar bunyi,0
kapan tobat kalian kasihan,0
yang komentar jelek sini pasti ada yang dari katim hanya nyamar saja <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
aura muka jawanya kental sekali,1
bikin kuping budeg kok pada di dengar sih,0
tampil jawa hama,1
gambar populasi sdm rendah di jatim,1
hibur sdm rendah,0
plis jawa jangan kasih listrik biar tidak bisa horeg an,1
