comment,label
jawa kalo gk tolol bisanya ngapain lagi,1
Prindavan kok mirip di indo yaa... 😂,1
Mirip india🗿,1
Bnrn ada?  Apa cuma parodi?,0
Lagi lucu=,0
Penyembah manusia😂=,0
Ngapain seh cuukkk 🙈😅,0
Jajajaajajajjaawiiiiiiiiiiiirr 😂😂😂,1
Gus gusan wkwk,0
Gus gusan tapi aneh ada aja yg percaya,0
cuma ada di tanah jawa,1
gk ada kerjaan lagi apa orang jatim ikut acara gituan,1
ada apa ini?,0
sdm jongkok nyungsep tanah,1
yang kayak gini biarin di india aja indo gausah ikut ikutan,1
Ini menyimpang ga maaf tanya?,0
selalu ada kyk ginian di jawa hadeeh,1
Pantesan di cariin di proyek kgk ada...malah maen jadi dukun... buruan balik itu semen sama pasir belum di aduk... tembok depan tuh sekalian di aci !!!,0
bau bau prindavan indo,1
emang udah fix agak laen nih suku!,1
Adaaa ya pengikutnya,0
jual agama di indo emang sangat sukses sii,1
Dimana? Yap betul pasti di JAWA,1
Jasa keplak,0
orang jawa dengan segala ketololannya,1
saya klo ada di sana bakalan sakit perut ketawa😂,0
Kenapa org mudah kali percaya dngan org2 kaya gini? Akal sehatnya kmna?,0
Ini di Indonesia apa di India sih 🤣,1
Jamet tolol rintisan prindafan,1
Mreka tu knp sih mempercayai hal sperti. Pdhl junjungan kita hanya nabi Muhammad 🥺,0
Menurut penerawangan saya.. ini berada di pulau jawa,1
Pasti pulau J gasih?,1
Duh miris bgt😢,0
India cabang jatim,1
Gw pengen komen pasti nanti dibilang.. Ngajimu kurang jauh bos 😂,0
mencium tangan seorang pendosa itu faedahnya apa?,0
Jatim memang banyak hama,1
Mau komen takut di bilang ngaji nya kurang jauh,0
Ponari udah tua ya ?,0
Dimana lagi kyk gini kalo gak di jawa tengah,1
Islam hancur karena muslim,0
Bubarin ga bener ini,0
Tebak daerah mana🤣,1
serah lu aja JAWA mau ngapain😂,1
Ini gimana konsep Nye sih?,0
daerah gw ga gini amat dah,1
Sekte apalagi ini Ki? 😭 @mafty.11,0
Pasti JAWA🗿,1
Tebak pulau @ibalep,1
gini amat indonesia🤣🤣,1
Mau kali d keplak😂,0
Cabul gak sih?,0
Aku NU & dan gak setuju liat begini..,0
mau aja di pegang bapak2,0
Mending cium tangan orang tua sendiri 😍,0
Cuman ada di Jawa,1
Pssti jawa,1
100% ISLAM AJARAN SESAT 👺,1
Apa ini yang di namakan Islam sekarang ? 😑,0
Mirisnya kepala di keplak 😢,0
Apa si? Minta doa sana sama orang tua lu lebih manjur daripada air hasil tiupannya yeeeu kocak bener manusia,0
Ludahin tanganya plis,0
Astaghfirullah haladziim🤦 Indonesia krisis Aqidah😓😓😓,0
Good bisnis... modal kecil untung banyak😂,0
apa mereka gk tau ya kalo sukunya udah hina?,1
Kirain pertama mau di sphongin,0
Beliau pemimpin pondok?,0
sesat sesat,0
Pasti J 🗿,1
Mending kabur,0
Bjirr apaan tuh,0
plis kalo mau nyembah dipikir pikir lah jawa,1
agak tolol ya diliat liat,0
Tebak aliran,1
Jeus muda🙌,0
Jawa = ...,1
Laris manis,0
Ngak semua islam begini tapi yg begini sudah pasti anu,1
NU mah ajarannya sesat mulu dah,1
cewe yg pertama ga seantusias yg lain,0
Pasti suku ?,1
India versi jawa,1
Pernah ketemu di rest area. Gue cuekin. Bodo amat,0
kayak pernah liat tapi d negara mana gitu 😌,1
ini mereka satu pulau syirik semua kah?,1
Bang minta ilmu kebatinan biar bisa lawan sun go kong,0
@wfaknnppp,0
Jualan yg paling laku di Indonesia AGAMA,1
Apa ini anjir? @sonnyesiam,0
Kalo udah puas main mainnya nanti langsung kembali ke rsj ya,0
Tebak klan?,1
Sekte mana ini,0
Frindapan cabang Indonesia,0
Gondrong bukan sembarang gondrong😂,0
Ada yang aneh 🗿,0
Saya mau main juga 😂😂😂,0
hina jawa semua suku lain sok suci najis,1
Ludahnya itu lo mungkin mengandung baubau😂,0
mana adad ginian kalo gk di jawa,1
😂 lawak,0
Hmmm....tolg kirim Jamaah Tabligh ke sono...,0
jawa terlalu gampang digoblokin yang ginian,1
miris liat orang sana rata rata kyk gini,1
mau mau nya digoblogin,0
biar apa?,0
Daerah mana ini sering aneh gini,1
ini kyai NU…yg mau menyangkal monggo…,1
Jawa bagian mana ini serius nanya,1
Ini daerah pandeglang ya?,0
Konyol,0
kelainan semua orang jatim,1
Di bedain yah cewek nya wkwwk😂,0
terlalu goblok untuk sebuah suku,1
bener2 dah😂,0
Jhhhh jawa,1
Tebak khasiat,0
plis pindah aja jawa malu maluin,1
indahnya Islam 😂🙌,0
Ilmu sesat njirr yg cewe cowo mau aja lagi digitukan 😢miris,0
biar apa sih gitu jaawaa,1
makin kesini makin kesono😂,0
Maaf...saya kira ibrahimovic🙌trnyta bukan,0
SEPONG SEKALIAN tanggung amat cuma kena palanya doang itu,0
mabok agama suku jawir,1
Modal cat rambut  dan rambut panjang JD dukun😂,0
tolong orang jawa kalo tolol jangan keterlaluan,1
Islam di Jawa aneh,1
Jawa lagi Jawa lagi,1
Masih misteri ras Jawa make imam apa sampe kek gini modelannya,1
gendeng,0
Merinding anjir wkwk,0
Orang jawa kayak gini bikin islam tercemar,1
jawa bermain,1
kenapa gk pengajian yang bener aja bang:),0
Kalau ada habib bahar dah di tempeleng Luh sama beliau,0
Kok .. Kek as eh ga boleh kasar,0
Itu tuhan?,0
Alasan Indonesia gak maju2,1
serius pribumi orangnya suka yang kayak gini semua?,1
Tau kan sekarang kenapa banyak pelecehan di pondok?!,0
Dukun berkedok habib🔥,0
yang kyk gini bikin jawa tambah keliatan goblok,1
budaya jawa,1
Takk daftar habib sek 😂,0
Tebak pulau!,1
Ngalap berkahh😂😂,0
Jawa pindahin ke india aja gasih malu maluin,1
Seandainya masi ada Nabi sesusudah Nabi Muhammad pasti bakalan di turunkan di  negara +62,0
Gondrong doang gak muat pasir,0
Aliran sesat,0
Tangan ibu ku lebih bersih dan lebih mulia.. saat kedua tangan menghadap ke atas doa doa nya sampai ke ujung langit teratas.. terima kasih ibu,0
Konoha senang yg gini ginian,1
Hanya ada di kalangan aswaja 😂😂😂,1
Jadi keinget video di chanel youtube nya DETECTIVE ASTRAL episode X-bata.... Mungkin ini ya salah satu hal yg dimaksud ya😂,0
Bersyukur gk tinggal di pulau hama,1
Domisili jawa,1
Dukun kh itu?,0
Bener bener SDM rendah miris,0
gk jawa kalo gk aneh,1
Walah coba rambut nya cukur botak yuk tarohan nangis GK dia!!! Makin aneh aja negri ini,0
J.O.W.O,1
Tren Bisnis 2024 🔥🔥👏,0
Lama lama saingan sama prindapan,1
Ini agama apa ya mon maaf numpang tanya🙏,0
Boleh ketawa gak,0
Gini bgt cari duit yaa=,0
capek banget sama warga jawa,1
Astaghfirullah alazim semoga Allah memberikan petunjuk dan hidayah,0
ibu ibu samping bengong bae liat tingkah laku suami nya wkwk,0
Sejak kapan ulama atau guru yang sudah paham tetng ulama.  Dengan santuy nya berjabat tangan dengan perempuan yang bukan muhrimnya 😂😂😂 Jawa2,1
Bukan di Indonesia ni yah adek adek . Jangan di tiru . Ini adegan berbahaya. Bahaya x,0
Bayarnya berapa?,0
Malah kek prindapan 😢,1
Tahun berapa disana?,0
se indonesia yang kelakuannya sering begini ya Cuma jatim,1
kenapa mirip india ya gk sekalian pindah kesana??,1
Towel towel pipi cewek . Enak benerr dah,0
tebak provinsi,1
ini pulau yang isinya jawir semua kah?,1
tebak agama,1
Jual agama ke jawir laku keras cuyy!,1
Jawir kalo gk sesat ya meresahkan,1
gak sekalian jilatin telapak kakinya?,0
Ga sekalian di mandiin 😂,0
Waduh,0
Minimal mandi😂,0
Hmm punya agama tpi tdak terisi😂😂😂,0
Knp harus ada begini,0
yang nonton banyak bau mirasnya😂,0
Yang ke tiga malah di tokok,0
Oh ini ya maksudnya Indonesia emas itu,0
itu orang sebanyak itu gaada yang ngebubarin kah?,0
JAWA NU😂😂😂,1
Bisnis agam paling menggiurkan karena SDM kita bener jongkok,1
Mau herman tpi udh ga herman 🤣,0
capek hina jawa terus,1
Siapa nama rocker itu kawan?,0
ambilin gua batu 5 buruan,0
Capek liat beginian ko ada pengikutnya,0
Di jawa ni kan @dimasarisandii,1
ini santrinya mbaaah @rurry_kurniasih 😂😂😂,0
jawa juga bng?,1
apa ini,0
Paham agama ga sih dia,0
Hadeh ngaji kejauhan gini deh jadihya,0
Koyo vrindapan,0
Tebak daerah😂,1
gk goblok gk jawa,1
Di ludah dkit,0
apasih kontol,0
Supaya apa,0
capek liat jawa berulah,1
agama mereka ni kalo gk rusuh bisanya apasih,1
Soundtrack nya mbah dukun lah jir,0
Cosplay prindavan 😂,1
Heran bgt 😂😂😂😂😂,0
Apakah dia yesus?,0
Prindafaan,1
Agama yang paling gampang dipermainkan 😂,1
Ah pasti udh sama tau kita kan dari mana itu---->>>,1
Ingat dikit kopsekop🔥,0
Bisnis agama emng menggiurkan 😂,0
info cara nyadarin orang jteam,1
Bisnis agama awokwok,0
di jawa laku keras yg kyk gini,1
emang sakit semua orang sono wkwk,1
SESATTTTTTTT,0
Itu si gondrong kalau lihat paha pasti nafsu,0
Kok yg kyk gitu GK ketangkap sih?,0
Server sebelah menyalaa 🔥,1
Nabi muhammad tidak pernah begini kepada para pengikut nya nabi muhammad hanya menyuruh shalat 5 waktu dan bertakwa kepada allas swt,0
biar apa kek gitu jawa jawa,1
Sebanyak itu orang gak ada yg waras kah?,0
Tcihh pembodohan,0
Jawa dengan segala macam PEMBODOHAN nya,1
biar apa gitu dasar jawa,1
Haram nyentuh wanita bukan mahrammu,0
najis jawir,1
jawa,1
malah minta dikeplak😂,0
Kok masih ada aja yg percaya 🗿,0
Ini siapa sih?,0
Lebih mirip server sebelah,1
dari pulau mana ?,1
Gondrong bukan sembarang gondrong🗿🗿,0
jawir islam sesat bet dah,1
Capek liat orang jawa,1
Haus agama😂😂😂😂,0
Gangguan jawa,1
jawa sedang ngalap varokah😂😂😂😂,1
@heavenly_pleasuree cita cita habib muda,0
Jawa = Hama,1
Sebuah entitas telah terverifikasi bahwa dalam video adalah JAWA,1
pasti JAWA,1
satu tiupannya bayar berapa ?,0
ini mereka tuh menyembah gk sih jatohny,0
gk jawa gk sunda sukanya kayak beginian,1
India?,1
Biar para cowo tunduk dan kesempatan pegang semua wanita hey bung kutunggu di ring,0
inisal Islam,1
Pasti gong adoss,0
Mau komen tapi takut diserang😂,0
gk heran orang sana kyk hama semua,1
Mau heran tapi Ya gimana😌,0
IQ jongkok 🗿,0
Untung gue islam,0
Menikahi pemuka agama jaminan surga,0
Orang Jawa pasti ni,1
roti ku msih panas om tolong tiupin🙏,0
Jawa tolong diajarin dong biar pinter dikit,1
padahal panggung sound nya sudah modern,0
MENUJU INDONESIA EMAS 😱,0
saya udah gondrong nih bisa kali kaya gitu😂,0
Wah apa ini,0
Emang orang sono pada gk punya akal semua ya??,1
Jawa+silat+jadi ustad2an = 🔥🔥🔥🔥🔥,1
Stress😂😂,0
orang biasa: jawaorang luar biasa: JAWAAA,1
Pinter 👏,0
Tebak PULAU??,1
laris manis jualan bapaknya😂😂,0
Lengah dikit maen nabi nabian,0
Rda saya tolong di sebul,0
tebak suku.,1
Dari tampang aja udh gk enk diliat😂,0
Gokil= gondrong dekil,0
Apakah ini dijawa? Tolong dijawa,1
Bentar lg bukan komen delete india tp ...,1
Ahahaha ditabok palanya,0
gk India gk Jatim orangnya dongo semua,1
Apa lagi ini ya Allah 😢,0
Kok banyak banget pengikutnya😭 jangan diikutin bjir😭,0
Ini depannya pak GUS juga gak? 😂,0
suku sesat suka bikin ajaran gk jelas,1
Bisnis agama memang menjanjikan untuk orang pedalaman,1
Masi mau ada yg bantah itu apa lagi klo itu bukan kota nganu,1
Ini yg dinamakan sekte jawa,1
dia tidak muhrim kenapa dia bersentuhan dan memuliakan nya,0
gondrong jawa meresahkan,1
Segitu ramenya orang gada yg narik rambutnya?,0
Harus di tangkap .,0
Jawa ya,1
Konoha semakin tua,0
Mirissss jaman sekarang mudah mudahan dapat hidayah,0
Ya Allah apa lagi ini emang bener apa yang di omongin Rasulullah semua akan terjadi semakin nyata😓,0
Tebak agama dan suku 😂,1
Tolong kaki saya sakit🗿,0
Islam jawa sukanya gini ya?,1
Jawa timur,1
Pengikutnya sdm rendah kah?😢miris,0
Kenapa gak di jilat sekalian kaki nya,0
jatim makin aneh 😂 udah ada horeg terus ginian....besok apa lagi?😂,1
Contoh SDM rendah😂😂,1
Kok ya percaya😂😂😂😂,0
Begitulah jawa,1
Penjual agama,0
Tebak kota,1
@wapilhoo_  terserah elu mau koment apa ini,0
Jawa jawa 🔥,1
Eh eh ya ampunnn syuting loh iki,0
ini kalo diterus2in bisa kena jajah lagi nih kita,0
Jawa sonoan dikit🙌,1
Pdhal mau liat yang di kelepak milih² gak😭,0
Agama model apaan ini,1
kata gw mah mending lu pada log out tau masuk agama yang beneran dikit,1
Pengajian setan,0
Nonton speaker doang…dmana seninya😂,0
LU PADA NGAPAIN LIHATIN SPEKER....😭😭,0
Padahal lu diem d rumah jarak 5km kedengeran ga perlu berdiri dempetan 😂,0
kirain prindapan... ternyata muka indo ya...😂,1
india bagian mana ini 🗿,1
aku seng Jatim isin🤣,0
Bibit india pasti 🗿🤣,1
Orang indo kenapa ya kok banyak banget yang....,1
Apa enak dengar sound pecah gitu?,0
wajar itu sdm jaipur timur,1
Jatim is Jaipur Timur 😂🗿,1
pokonya jawa dan prindapan ga ada beda 🙌,1
Kebiasaan jawa pantesan pada tuli,1
Nonton sampe budeg😂,0
Pantesan se-jawa budeg orang nonton sound segini deket,1
ini ngapain nonton suara jir kayak prindapan aja,1
PERINDAPAN INDO 😂🔥,1
Pasti ada yang grepe2,0
Untung bukan di Sumatra untuk di jawa🤣,1
lah ini indo? kirain india,1
tebak provinsi inisial jawa,1
Indonesia bagian mana ini?,1
JATIM : JAipur TIMur 🇮🇳🇮🇳🇮🇳,1
aneh ni suku saking banyaknya sdm rendah sound doang ditonton,1
Jawa dah main gus gusan pake sound horeg pula,1
Mungkin yg di dengar lebih tepat😂,0
Jawa emg hama,1
Orang jatim ngapain sih suka nyetel musik keras kek gitu dasar hama,1
Mereka lagi nunggu siapa nih yg mau mulai lempar batu😂😂😂,0
jateng dan jabar kalo gini terus kena imbasnya,0
Dari pada berdiri depan sound horeg mending ke cikarang sono banyak pabrik🗿,0
Suku mana lagi yang suka ngerusak kuping kalo gk jawir,1
Semoga gak nyebrang ke sumatera 🙏🏼,0
Bukan nonton tapi ngeliatin speaker gede,0
Coba Jaman Covid dulu ya Ada yg Rame Beginian 😭😭😭,0
sekilas liat tampangnya kek orang india nyasar,1
Prindafan lokal,1
Kaleng kerupuk di pukul bunyi aja mereka seneng.,0
demi Allah malu² in kalo di liat orang luar,0
Dokter tht domisili J-Team : alamak duit nih,1
Pantes jawir telinganya langganan tht orang hobinya gini,1
Fungsinya apa lighting di nyalakan di sianghari di tempat outdor ?,0
Apaan sih yg beginian aja ditonton🤦🏻‍♀️,0
Gawat..orang prindavan udh meng invasi konoha,1
Tebak suku der,1
@zadiviaaa_ ini di jatim.jangan cek komentar🗿🤣,0
yang ditonton gaada malah bengong disitu satu pulau tolol semua,1
Sudah pasti di jawa gaada yang lain,1
Salah satu bukti sdm qta yg bgtu tinggi😂,0
setuju sih kalo budaya ini di klaim negara tetangga🙂,0
Buset ini beneran cuma nontonin sound beginian doang😭,0
Jawa Jawa Jawa,1
lihat betapa hama nya warga jatim,1
Biarkan mereka bersenang-senang dengan ketidakjelasan mereka 🤣,0
untung gk tinggal di jaipur timur,1
plissss banyak banget acara kek gini disana pantes masyarakatnya agak agak semua,1
silahkan pendapatnya mas @mahdiii____69,0
Wkwkwk seninya dimana coba ? 😂,0
gak jawa gak HAMA wkwk,1
hama sakit jawa,1
pada sakit nonton suara wkwk,1
Nonton konser❌,0
Apakah di sana gak ada sound system ???,0
setiap ada kayak gini dah tau lah ya dari suku mana,1
Orang jawa mah suka hiburan yang meresahkan gini,1
Pemandangan di jaipur india tahun 2010,1
prindavan  bangett🤣🤣,0
Prindapan versi jawa ---->>>,1
Hiburan jawa,1
tau kan sekarang pentingnya belajar..,0
kayu bakar nerakA,0
Nonton di yt juga bisa orang orang pada ngapain sih😂😂,0
udahlah yang kayak gini pindah ke india aja,1
😭😭 manusia ini pada kenapaa,0
Hiburan orang susah 🗿,0
😂😂😂😂😂😂😂😂padahal cuma sound hajatan lo ya😂😂😂lucu,0
Cabang prindavan atau yg asli nich,1
haha kek gak punya salon aja di rumah bu pak😂,0
Muka muka yg nontonnya cocok bgt 🤭✌,1
Sesember itu suara nya?,0
Wajar ga ada hiburan bang... Mungkin karna ga bunya adat dan budaya kalo😂,1
Prindapan miris 😢,1
Coba deh dripada ngadain sounds horek bgtu mending ngadain sholawat lebih banyak pahalanya,0
Jawa : HAMA,1
Timuran🗿,1
ini pasti keluar dari lobang semut,0
Nonton benda😂,0
Vibe nya kayak prindavan ,1
jaga-jaga pak polisi .. nanti dirampok kalian.. 🤣🤣🤣,0
kenapa ya setiap muncul kyk gini semakin sadar sdm daerah jawa rendah rendah,1
pasti orang sonoh..,1
nontonn Yg Buatt Pusingg kepalaaaaaaaa,0
Suku kayak gini bikin indo keliatan tolol,1
Tebak clan mana wkkw?,1
laku keras di jawa,1
Kira² pemerintah bisa buat selat ga sih buat misahin jatim sm jateng🗿,1
Mereka sedang nonton Megatron,0
Bayangin 1 jawa budeg semua gegara hobi ginian,1
Kalau ada 200rb mending beli TWS aja bg kalau suka jenis musik mcm ini 😂🙌,0
gimana kalau ke masjid seperti ini ✅,0
Mending tiduran,0
Menyaingi konser queen,0
hanya di java😂,1
Itu menonton apa mendengarkan bunyi,0
kapan tobat kalian kasian,0
Yang coment jelek disini pasti ada yang dari katim cuma nyamar aja😂,0
Aura muka jawanya kental sekali🤣,1
Bikin kuping budeg kok pada di denger si,0
penampilan jawa hama,1
menggambarkan populasi sdm rendah di jatim,1
Hiburan sdm rendah ✅,0
plis jawa jangan dikasih listrik biar gabisa horeg an,1
Jaaawiiir🔥,1
😂😂😂😂😂😂😂😂😂😂😂nonton dinding bersuara😢,0
yg di tonton ape?,0
Emgnya apa yg di tonton🤣🤣,0
jawa kan ya? Udah jelas sih primitifnya,1
Penasaran bgt awal mula nya siapa si ini,0
Muka & stelannya pasti khas kaum itu,1
Kasih paham sayangg @flwrdaay 🔥,0
Yg penting menghibur 😭😭😭🤣🤣,0
Pada kmn logikanya yaa.. speaker ditontonin.. 🗿,0
aceh ga seburuk jawa rupanya🗿,1
Gk joget berarti sdm tinggi,0
muka sama semua,0
JAWA ADALAH KUNCI,1
Hiburan sama suku sama sama HAMA nya,1
India bagian jawa,1
Selera hiburan vrindavan lokal 🗿,1
Agak lain Jawa ini emang 😂,1
Pada ngapain??? Okelah kalao itu ada biduannya asli yg nyanyi.. lah ini speaker doang😭,0
Nonton? Bukannya di denger ya 🗿,0
Lihatlah hiburan konyol suku jawir,1
Bener bener SDM rendah serendah rendahnya,0
Serius masih betah tinggal di jatim??,1
Gk pecah gendang telinga?,0
Jatim kalo dipindah ke india cocok deh,1
Satu pulau hobi ngerusak telinga,1
Yang lain sibuk persngi korupsi org ini malah terhipnotis becak becakan 😭,0
plis jatim bisa pindah dari jawa gasih,1
Gak sakitkah telinga nya ? Sy malah jantung ikut deg2an kalau bising gini,0
Mending dirumah nyetel musik pada punya speaker kan lu pada? Klw gada ambil ditoko🤣,0
Dokter THT mah laris di jatim kalo gini ceritanya,1
Org2 yg sdmnya sangat rendah.,0
ini hiburan jawir tukang bikin rusuh,1
saking gada hiburannya kah?,0
Kok macam d india😂😂,1
Prindavam nya indp,1
Ini baru sound horex.... Gimane nanti Dajjal bawa kekuatan yg luar biasa sodara²!!!,0
Makin kesini kok makin aneh,0
pantes otak orang sono agak agak semua orang nonton sound sampe geter gitu,1
Liat langsung muka2 SDM rendah ✅,0
Penting tau tempat ga masalah,0
Visual nya itu aja jametkuproy,1
Potret Indonesia emas 2030 🔥🔥🔥,0
Anjjiirrr kaya kena hipnotis,0
Pasti di JAWA... 😂😂😂😂 gak heran 😂😂,1
Ga pantes lu make huruf kanji jepang awokawok😂,0
Sbnrnya tujuannya mw mejeng aja sih 🤣,0
Dikira orang jatim semua orang pada demen gituan kali yak,1
sudah kayak sekte sesat aja nontonin gituan jawir,1
Sesusah itukah hidup rakyat Indomesia😭😭😭 suara keras begitu sampai membuat mereka nyaman.. yaa Allah ampuni kami Yaa Allah,1
Coba absen yang orang jawa timur... bangga atau malu liat video ini?,1
Sambil geleng kepala pelan2 wkwk,0
Boleh gasih digusur aja suku kyk gini bikin malu se indonesia,1
yang suka ginian kalo gk sunda ya jawa,1
Astagfirloh... Kasihan yg gak mau denger,0
LARIII ADA JAWAA,1
kamera sesuai standar,0
harusnya dorong rame rame ya biar kebalik,0
pada stress pada unik selera orang jawa,1
Menuju indonesia emas versi prindapan🗿,1
Harus suka gituan kah kalo jadi orang jawa??,1
Bikin budeg telinga,0
Banyak bangt sdm rendahnya,0
Najis hiburannya bikin orang susah jawir,1
pengen sehari gk lihat jawa berulah di reels,1
Ini apa gak pada maen instagram yak🗿😭😂 sring bngt lewat reels ig kaya gini,0
Sdm rendah hiburang orang miskin disaana,1
sama kumuhnya kek india,1
Harus banget ya orang jawa kalo adad sound diliatin gitu,1
Wajah ny bingung semuaaa,0
Astaga ngk sangka aku kok ada manusia kek gtu.. Kayak baru tau ada suara bisa keluar dari benda mati. Kalau dizaman purba tadi masih mending,0
Kalo ke konser yng ditonton juga speaker gitu?,0
ini pemerintah gamau basmi jawir kah?,1
Persis india,1
letak seni dan budaya nya ga ada ya,0
Entah apa yg di pikiran mereka maaf ketua untuk menuju Indonesia emas sepertinya sangat sulit liat warga 🤭,1
Tampang tampang SDM rendah Yang dikatain ngamuk padahal fakta,0
Gini amat JAWA🗿,1
Aura penerima BLTnya kuat,0
Kalian paham kenapa fufufafa bisa jd wapres,0
woyy tolong lah jawa jangan pada norak norak,1
Jaipurdesh timur,1
Coba suruh Masuk Hollywing ama Atlas aja lebih enak .. gak kepanasan bisa goyang pun,0
pantes orang sono susah semua hiburannya aja nyusahin orang,1
apa ada yang bisa menebak itu di pulau mana? dari dongonya sudah jelas itu di pulau J�,1
Acara gitu muncul di kepemimpinan mulyono,0
terlalu aneh selera hiburan orang jatim,1
Makin pesimis saya 😮,0
selera rendah dari kaum 78,1
Dikira bisa berubah kek Transformers,0
Fix orang jamet semua,1
😂 nonton speaker ..?? Kalo mau dengerin lagu pake headset mas lebih pecah gendong telinga..😂,0
